#Time	x1	v1	a1	x2	v2	a2	x3	v3	a3	x4	v4	a4
0.16016016016016016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.17017017017017017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.18018018018018017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.19019019019019018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.20020020020020018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.21021021021021022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.22022022022022023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.23023023023023023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.24024024024024024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2502502502502503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2602602602602603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2802802802802803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.2902902902902903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3003003003003003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3103103103103103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3203203203203203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3303303303303303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.34034034034034033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.35035035035035034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.36036036036036034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.37037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.38038038038038036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.39039039039039036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.40040040040040037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.41041041041041043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.42042042042042044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.43043043043043044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.44044044044044045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.45045045045045046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.46046046046046046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.47047047047047047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4804804804804805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.4904904904904905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5005005005005005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5105105105105106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5205205205205206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5305305305305306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5405405405405406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5505505505505506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5605605605605606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5705705705705706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5805805805805806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5905905905905906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6106106106106106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6206206206206206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6306306306306306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6406406406406406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6506506506506506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6606606606606606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6706706706706707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6806806806806807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6906906906906907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7007007007007007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7107107107107107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7207207207207207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7307307307307307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7507507507507507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7607607607607607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7707707707707707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7807807807807807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.7907907907907907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8008008008008007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8108108108108109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8208208208208209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8308308308308309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8408408408408409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8508508508508509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8608608608608609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8708708708708709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8808808808808809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.8908908908908909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9109109109109109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9209209209209209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9309309309309309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.9409409409409409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.950950950950951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.960960960960961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.970970970970971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.980980980980981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.990990990990991	0.0	0.0	0.6404743477174389	0.0	0.0	0.01905994299911183	0.0	0.0	0.02004014002198451	0.0	0.0	0.00042727197762071963
1.001001001001001	6.357228830382896e-06	0.012822309263612601	4.90442554033802	1.2454712123060308e-07	0.00038158044042266553	1.8278220615432017	1.292816896443788e-07	0.00040120400444414086	2.253545254671969	1.95525410670859e-09	8.553993545960493e-06	0.9793036454376484
1.011011011011011	0.0006127439734864213	0.09818669750426438	6.6501192500134225	0.00014393675993852045	0.03659303426512896	5.19922844410162	0.0001741229092675299	0.04511602111455368	6.240391407732497	5.186105543277001e-05	0.019605678587340192	5.718230602085354
1.021021021021021	0.001855080649957248	0.1459578297844018	3.557629200579874	0.0008373494812856054	0.1044702379799946	6.801668065977501	0.0010192936817821257	0.12533396492000962	7.642416170754045	0.000665395160227674	0.11448764512638585	10.05328564593244
1.031031031031031	0.0034552998572167423	0.16941050532368127	0.9542546959142335	0.002236366501346976	0.17276256511552934	5.507107971566776	0.0026580511392248272	0.19811734585437435	5.1404861741653	0.0023842111294429145	0.2208726584858875	6.89004919308209
1.0410410410410411	0.005153569381982288	0.16506202790080285	-1.7406492140762326	0.004207671080773107	0.21472264982317327	1.893687827090151	0.004842191825328278	0.228246601039435	-0.18426664085937183	0.004825220918606184	0.252426567910812	-0.524499542446339
1.0510510510510511	0.006671603871684122	0.13456267321004298	-3.7708775370322156	0.006378979825239481	0.21067423332554236	-2.759111730504104	0.0070089873417339245	0.19442832401534788	-5.581759244403501	0.007194049403894041	0.21037216714562043	-6.453480628919229
1.0610610610610611	0.00779863710790965	0.08956898411637415	-4.422666917606646	0.008265724816423249	0.15948517774100904	-6.385004095268184	0.008584500151187523	0.11649966921954513	-7.950893318497634	0.008887454685665468	0.12322775652103773	-9.26378992395623
1.0710710710710711	0.008470035722194942	0.04602079297767772	-3.691771204526551	0.009486700576181577	0.08284632351036354	-7.443826511395142	0.009332900535574165	0.03525128060198189	-6.882056335708272	0.009615222526280004	0.02491090740675704	-7.984419735026339
1.0810810810810811	0.008764556034208502	0.015659650692419196	-2.1501038566308566	0.009938666599586104	0.010459621957322567	-5.856411647044916	0.009372699224051722	-0.021279236400240056	-3.653172104978803	0.009515653560531342	-0.03662048642243248	-3.760237602333889
1.0910910910910911	0.008843424111622325	0.0029756707228057386	-0.5521902242841079	0.009789662268705372	-0.03439915490895405	-2.6973438867009483	0.00904285554814256	-0.037885298076272396	-0.012738392123907039	0.009043296486453837	-0.05036912467199947	0.4477747068570188
1.1011011011011012	0.00887239447893338	0.004604791347392014	0.49137406397246386	0.009371068690917419	-0.04354125665530901	0.45806697837428567	0.00872562059856148	-0.02153425926558354	2.292497661391928	0.008630266228373394	-0.02765602782669637	3.009146576030766
1.1111111111111112	0.00895757853537659	0.01281298932085306	0.7727844388502129	0.009010541188255042	-0.025228644831390777	2.3478228337017812	0.008655697921574612	0.008010551000643063	2.6794650909995164	0.008539630401997051	0.009874050023311143	3.3040988724421694
1.1211211211211212	0.009125419514005943	0.020075951284333208	0.4621230500750907	0.008900473517991392	0.0034622034788607675	2.5727983485778907	0.008867067753195986	0.03210868549917152	1.604901310812375	0.008796562598309089	0.038492097747721415	1.8261007650612504
1.1311311311311312	0.009341484020213193	0.02206470203506909	-0.07966282380838496	0.009059416392039759	0.026278829614613017	1.5455459930752244	0.009243766404722463	0.040140707373263175	0.003907717607939176	0.009239917592909246	0.04643262389841124	-0.137769196212143
1.1411411411411412	0.009548336401383835	0.018481099956838012	-0.5083796684538666	0.00937673024760183	0.034404065202088475	0.0991793516652193	0.00961673113037302	0.03218691808391505	-1.1979431668258993	0.009663415865187345	0.035733955681412244	-1.5228164246075562
1.1511511511511512	0.00970131274380058	0.01188693089485154	-0.6473578717973556	0.00969993627067504	0.028264402220523312	-0.9883036157489706	0.009860974096361868	0.016157861190562495	-1.5485573940152504	0.009924528044245245	0.015945808590952668	-1.8634763142364394
1.1611611611611612	0.009787059176367047	0.005520982403337404	-0.514623851517448	0.009917318542283284	0.014618207028935917	-1.3397520176250657	0.009943647528590404	0.001184768053579718	-1.1455213845806695	0.009990516229474557	-0.0015728774364343768	-1.2912014963900826
1.1711711711711712	0.009820111523130563	0.0015841510846924234	-0.24866048873806565	0.009994438772567588	0.001442540005807293	-1.0265515048564366	0.009908557015383075	-0.006775499862103555	-0.39496681227279845	0.009924355074150047	-0.009904071216656585	-0.35987976139513866
1.1811811811811812	0.009828563211791258	0.0005427944406133691	-0.007326597732453699	0.009965964401011605	-0.0059333746498716165	-0.3951547824528701	0.009835112834687012	-0.006722475435365194	0.250241374338205	0.009824127630412021	-0.008777677464365079	0.39018760151278153
1.1911911911911912	0.00983750882813263	0.0014374724514100673	0.11282264768171367	0.009898866840468234	-0.006468466649905819	0.16818801541310377	0.009790498913850962	-0.0017656625380153691	0.5258161416210636	0.009767427759646462	-0.0020925076228071084	0.6785485053677787
1.2012012012012012	0.009858910779823727	0.0028015061059129412	0.1032266057372258	0.009851438695182815	-0.0025662472141738443	0.4323839278706227	0.009801820093977433	0.0038043742467381778	0.42944628144567626	0.009782865981882327	0.004806877197652507	0.5145642827251218
1.2112112112112112	0.009891311675262904	0.0035040711648680403	0.018257183772485613	0.009850245005997002	0.0021878682423989364	0.37949303388537636	0.009857946193626574	0.006831860614050219	0.13030501029639027	0.009851697820334349	0.008209079618937068	0.12926456050560103
1.2212212212212212	0.00992553350414472	0.0031670152905472876	-0.0702047057750627	0.009888677519263464	0.005031210921669525	0.14333332933917653	0.009926917309357753	0.006413083161580825	-0.157842682682545	0.009932962391449583	0.007394756286853728	-0.21598042013046492
1.2312312312312312	0.00995224115048725	0.0020985715497516704	-0.11263408578706294	0.009941389708146344	0.0050574043653053725	-0.09829146166898114	0.009978498368443047	0.0036718469467320013	-0.2935031293268624	0.009990642170779267	0.003885147283992827	-0.3643227730272065
1.2412412412412412	0.009967145289480596	0.000912078638153636	-0.0990403679283731	0.009983089570070236	0.003063413891259492	-0.2235247348020341	0.009999094808468903	0.0005371446365185174	-0.2558584253535229	0.010009829708223174	0.00010100707709984665	-0.2999233836230823
1.2512512512512513	0.009971829011454821	0.00011578140103549292	-0.050789408247212654	0.010001112668761225	0.0005824346995989848	-0.20689292944038792	0.00999316190936219	-0.0014504438511363223	-0.1140290441856719	0.009997989660931957	-0.0021193248606134235	-0.1181021415526992
1.2612612612612613	0.009971414753333088	-0.00010472633176053083	-0.0002824054846255969	0.009997572111067646	-0.0010785866981376621	-0.09961791031322019	0.009975794874802768	-0.001745719110942381	0.032690492735046796	0.009974433003049909	-0.002263400161192429	0.05805170007154077
1.2712712712712713	0.009971201748686136	0.00011012763757952501	0.02828990459822228	0.009984023520362343	-0.0014119178592242416	0.018029120264106233	0.00996241380476915	-0.0007959795321163666	0.11205206529356038	0.0099575770339038	-0.00095712866298498	0.14612824361179272
1.2812812812812813	0.009974080430147034	0.0004616381246603354	0.028755757234061652	0.009972780809596555	-0.0007176433495069067	0.08578048593494253	0.009961022458474024	0.0004975654795192875	0.10733044449915735	0.009956322865435907	0.0006620902014060231	0.1306077128838428
1.2912912912912913	0.009980005208295395	0.0006858184730962745	0.010319536350696355	0.009970747515116988	0.00030540918652035307	0.08654736284607317	0.009970870656164994	0.0013527781155144103	0.0471010566701247	0.009968696983405039	0.0016576403637185784	0.05160792679211584
1.3013013013013013	0.009986989293896971	0.0006682354489986008	-0.011505463747756791	0.009977809397744926	0.0010150365873514142	0.04079964787913817	0.009985500917184252	0.0014405295770192812	-0.02177448182264289	0.009986262402525727	0.0016952819289759095	-0.03238357993115925
1.3113113113113113	0.00999272298028124	0.00045547885852656916	-0.024232269790524445	0.009989020831502589	0.0011222189538704663	-0.01414814161148395	0.00999764371984716	0.0009168525534995378	-0.062169136006003795	0.010000191376008103	0.001009320445176852	-0.07833348411582754
1.3213213213213213	0.009995906568315794	0.00018310492266177512	-0.023737490266379866	0.009998598268482685	0.0007317905090434274	-0.04791344994643333	0.010003190166643245	0.00019590222955173826	-0.062466172312310414	0.010005808875336574	0.00012704400873912247	-0.0744501484654932
1.3313313313313313	0.00999662609199103	-1.9746171831385963e-05	-0.013654858791825493	0.010003082708372395	0.00016299072671464415	-0.0497942436596745	0.010002220735221813	-0.0003337214667669365	-0.033904399126967646	0.01000366810025791	-0.0004811730175957841	-0.03716966032634478
1.3413413413413413	0.009995959745770198	-9.026562372111751e-05	-0.001349577170928145	0.010002343936504713	-0.0002650912459050106	-0.027951359692644194	0.009997799983102086	-0.00048286451973690304	0.001302168435794733	0.009997775598064008	-0.0006170933351316436	0.005697283662445436
1.3513513513513513	0.00999520135259197	-4.6764733811929395e-05	0.006828079381001294	0.009998768955638313	-0.000396596053918873	0.00010677778970378735	0.009993640678932676	-0.00030765202861288783	0.02423746168123043	0.009992613090759052	-0.0003671132846138935	0.03209365431808361
1.3613613613613613	0.00999518832310007	4.643266218481426e-05	0.008395738225677477	0.00999529197043729	-0.0002629535524174473	0.01910443038511737	0.009992088712271181	2.369948355798138e-06	0.02782688853733397	0.009990892908258883	2.5422266831991928e-05	0.03403214499567869
1.3713713713713713	0.00999606801792505	0.00012131811354898097	0.004728112663707324	0.009993891092730465	-1.4124975137744575e-05	0.022626115082578373	0.009993474386699251	0.00024944283699940365	0.016145279779697205	0.009992762127839887	0.0003142109395238179	0.018322789198004934
1.3813813813813813	0.009997432828581619	0.00014108957236914503	-0.0006922225080790547	0.009994861082013674	0.0001900217245110485	0.013670469444680934	0.009996509948308906	0.0003255987727741605	-0.00041849143478085195	0.00999648442926688	0.00039224487339865714	-0.001864927028643026
1.3913913913913913	0.009998715689757565	0.00010745980507892983	-0.004615520859432385	0.009997243895981637	0.0002595580968278396	0.00034044309609196875	0.009999460392586213	0.0002410646300968841	-0.012125976261385356	0.009999971562320183	0.00027687506307450807	-0.016062285351810292
1.4014014014014013	0.009999499956078127	4.86867523604887e-05	-0.0055183874384081314	0.009999611941251693	0.00019683740211048732	-0.00948077577788721	0.010001091537033066	8.283648525893823e-05	-0.015004415505250512	0.010001713759499356	7.067759908814086e-05	-0.01811163561148304
1.4114114114114114	0.009999712184941478	-3.0184219162279112e-06	-0.003766039323542707	0.01000096999712881	6.975277594921686e-05	-0.012057192755417195	0.010001168959259824	-5.9324068706929865e-05	-0.009916304146986485	0.010001546879462128	-8.572024446268976e-05	-0.010971990513893509
1.4214214214214214	0.009999534347625632	-2.6709430293018916e-05	-0.0009591961302870065	0.010001050834202139	-4.454783823820517e-05	-0.008205606658942623	0.010000193106539702	-0.00011568812228833867	-0.001657490365887527	0.010000325781687159	-0.00014898187065947685	-0.0015559107343666792
1.4314314314314314	0.009999270495176673	-2.2221547647699504e-05	0.0012348071149190642	0.010000293392858904	-9.4523633639224e-05	-0.0017355837086638556	0.009999106890567216	-9.250705901498845e-05	0.004374043791484777	0.009998900086947383	-0.00011686960851407471	0.006342841441855467
1.4414414414414414	0.009999142507629998	-1.9885671314761013e-06	0.0020444758474249558	0.009999377167298389	-7.929425883207615e-05	0.0034291492188513	0.00999848334174225	-2.811967801436919e-05	0.006603642202683114	0.00999819020069951	-2.19980580097178e-05	0.008292858382798172
1.4514514514514514	0.009999231762990305	1.870889974819549e-05	0.0015002104072193894	0.009998833797901209	-2.5871997626184994e-05	0.005355570685673772	0.009998555486978677	3.9697990087776545e-05	0.004831824378818363	0.009998372788882154	4.915358233273546e-05	0.005340406962963605
1.4614614614614614	0.009999477968466808	2.804567525529845e-05	0.00028600541710101116	0.009998860214233851	2.7924373513745072e-05	0.004000852059752858	0.009999140418708526	6.86135427827952e-05	0.0009872764473072928	0.009999066282848074	8.491699630386785e-05	0.0011872531348798452
1.4714714714714714	0.00999975013855979	2.4434733924391906e-05	-0.0007519955928106902	0.009999300001362284	5.4225140707205534e-05	0.0010560605090867532	0.009999806714038662	5.9463284328162776e-05	-0.0019524614092974008	0.009999898793970348	7.292241386186148e-05	-0.0030767302372702557
1.4814814814814814	0.009999940738528458	1.2990708432261617e-05	-0.0011942177695815422	0.009999839338944503	4.9066726048014395e-05	-0.0015262277131025189	0.010000258501728608	2.9525226280344755e-05	-0.003390339557303741	0.010000409480585818	2.3320795357516414e-05	-0.004066482262187756
1.4914914914914914	0.010000006082017137	5.26470269105783e-07	-0.0009693624311859197	0.010000214126363129	2.3670031335783742e-05	-0.002684196937536705	0.010000362457479732	-8.411381483723901e-06	-0.002747739152073773	0.010000446209511673	-8.488642438193657e-06	-0.0027686338310299492
1.5015015015015014	0.009999970507217027	-6.415946846735771e-06	-0.00036150510715962945	0.010000304043881483	-4.670950379146851e-06	-0.0021720399495368586	0.010000169714645285	-2.5484566553965e-05	-0.0007474098331676051	0.010000239676540366	-3.210730936780788e-05	-0.0013927852299315956
1.5115115115115114	0.00999990022581788	-6.710869213569479e-06	0.00017196174210605967	0.010000164685689289	-1.981425193822742e-05	-0.0008103548389099708	0.009999918974915721	-2.3374541306899173e-05	0.0005477932547390848	0.009999867044617814	-3.637223062501238e-05	0.0013600173399572807
1.5215215215215214	0.009999849324289945	-2.9732693270949373e-06	0.0004609445366334326	0.009999952823399213	-2.089427047744456e-05	0.0004174737170755436	0.009999719515623534	-1.4517734627256596e-05	0.001488702674989735	0.00999965065409831	-4.879734994288751e-06	0.0020977623760448766
1.5315315315315314	0.00999984550296948	2.51724963795069e-06	0.00042761814832247176	0.009999787343920045	-1.1456419764542868e-05	0.001271598346344613	0.00999965706925419	6.429316050252667e-06	0.0014922256840499528	0.009999703117439893	5.625014140650808e-06	0.0006324129188950043
1.5415415415415414	0.009999892881238417	5.587654563244835e-06	0.0001309267130230352	0.009999749425208745	4.563153873798937e-06	0.0010900441431539202	0.009999824669705608	1.5356653441811514e-05	0.00015641210231306842	0.009999679719909945	7.781184302908529e-06	0.0012490781331681426
1.5515515515515514	0.009999946914586836	5.138405053827269e-06	-0.00010082990046915522	0.009999831920176065	1.0366285804104176e-05	0.0003337218863999848	0.009999930462823811	9.560689469933716e-06	-0.00022356824060714093	0.009999938788201072	3.063158337324625e-05	-0.00020129969235189752
1.5615615615615615	0.009999992035966743	3.5690379372357224e-06	-0.00022808238077808967	0.009999942475985554	1.1244272720645477e-05	-0.00014644900844118042	0.010000040676111713	1.0880812789015902e-05	-0.000468141328829458	0.010000115923143954	3.7511604319996707e-06	-0.0016495249905739756
1.5715715715715715	0.010000013365984885	5.721912244360866e-07	-0.00025480276913275173	0.010000040029793801	7.434373723199664e-06	-0.0005612670439375559	0.010000105089936784	1.884906945691946e-07	-0.0008981785020493981	0.010000095152852616	-2.3919399615680655e-06	-0.00022325726200343518
1.5815815815815815	0.010000006669674863	-1.5321186019585048e-06	-0.00011076248360890425	0.010000079627364942	7.695264438155448e-09	-0.0005664087071094552	0.010000057403552245	-7.1007388035646354e-06	-0.0002045739338909129	0.010000090264461125	-7.184544229239546e-07	-0.0005754252221485699
1.5915915915915915	0.009999989976977718	-1.6452759148813152e-06	1.4729646506008654e-05	0.010000053942112865	-3.905139932645281e-06	-0.0002363149462181826	0.010000004877909032	-3.9070835575011324e-06	6.940315872708903e-05	0.010000008603996817	-1.3911964429006897e-05	-3.07132487125207e-06
1.6016016016016015	0.009999975377837114	-1.2372307840203934e-06	8.816592956853932e-05	0.010000009298253747	-4.723334689879813e-06	-1.5607718953172253e-05	0.00999996161970845	-5.711286176395686e-06	0.00020483052560752918	0.009999910220408569	-7.799424083344065e-07	0.0008351852993804394
1.6116116116116117	0.009999967968194894	1.198077601645571e-07	0.00012240572694538363	0.00999996535959107	-4.21760677855461e-06	0.00026556792366188897	0.009999911057646445	1.9362766587304027e-07	0.0005395535658386734	0.009999968971553835	2.8084619850158822e-06	-0.00023225619192087656
1.6216216216216217	0.009999976977594438	1.2133343199913229e-06	4.350060179966313e-05	0.009999943493951695	5.933404585063138e-07	0.00030973381323924447	0.009999962475074776	5.0905870135678825e-06	2.9581558547822587e-06	0.009999912309121834	-5.429716020363755e-06	0.0004511157239273273
1.6316316316316317	0.009999987837462103	9.906906790767315e-07	-1.087043849061486e-05	0.009999960138939551	1.9832703633722044e-06	8.557230039464628e-05	0.009999981091857194	2.5285000530812047e-07	-6.230278399276695e-05	0.00999996239156507	1.1839807809386797e-05	0.0002754811376468701
